ZBTB18, 5776, 3.513443
LNX1, 11441, 3.511007
ARL4A, 5526, 3.506618
HMHB1, 9809, 3.505433
KCNE2, 5433, 3.500859
ADH5, 76, 3.499904
CCNI2, 15114, 3.499792
AUNIP, 10280, 3.499601
SLC35E1, 10661, 3.499501
ARPC5L, 10998, 3.498970
EPHA3, 1113, 3.498607
ZNF766, 11733, 3.495314
PPP3R1, 2874, 3.492635
UBE2Q1, 8989, 3.491397
LOC728743, 15257, 3.485401
UBQLN2, 7735, 3.482855
GPBAR1, 13075, 3.480783
ARSJ, 10458, 3.476456
ATP6AP1L, 11908, 3.476190
CNTNAP5, 12588, 3.475806
MBIP, 8169, 3.470944
NDUFB5, 2382, 3.470490
CPO, 12618, 3.468938
BCL2A1, 333, 3.468938
ZRANB1, 8489, 3.468753
AARS2, 9621, 3.467679
TRUB2, 7395, 3.466339
UBE2J2, 12297, 3.466211
PMS2P5, 2785, 3.466113
NUP50, 5975, 3.464599
GOLT1A, 12537, 3.461561
SPATA25, 12560, 3.461493
ZNF25, 13612, 3.459831
GSTCD, 10571, 3.452506
LEFTY1, 5902, 3.452084
DBIL5P, 15408, 3.447165
UBAP2, 9180, 3.445781
ZNF735, 15314, 3.445530
LONP2, 11095, 3.444019
MTMR7, 4819, 3.443583
GRIA2, 1514, 3.442011
SPTAN1, 3598, 3.437343
CELF1, 5916, 3.437171
GPD2, 1466, 3.435287
ABHD3, 13417, 3.434339
PATJ, 5589, 3.433930
RSL24D1, 7970, 3.433062
NCK2, 4414, 3.431632
MED21, 4998, 3.430106
SLC6A7, 3480, 3.429081
ISPD, 15299, 3.421921
HSDL1, 11074, 3.420003
ZC3H12B, 14313, 3.417364
SPIB, 3588, 3.415477
ESRP2, 10696, 3.414684
MSH3, 2262, 3.412151
PCDHAC2, 9277, 3.411811
ATF2, 761, 3.411312
TOPBP1, 6187, 3.409986
KCNQ3, 1959, 3.402859
MARC2, 8655, 3.402719
FAM92A1P2, 14826, 3.402435
ZNF718, 13826, 3.402286
SSU72, 7632, 3.401272
BIVM, 8533, 3.399526
PLEKHM3, 14645, 3.399260
MIA2, 2200, 3.398726
CSPP1, 10603, 3.398083
DDX31, 10144, 3.394436
GLRB, 1420, 3.393891
LPIN2, 5174, 3.389564
PPHLN1, 8156, 3.386131
TMSB15B, 14200, 3.385040
WDR82, 10839, 3.385003
DPY19L2P1, 15018, 3.384811
HPRT1, 1720, 3.384763
ZFR, 8222, 3.384152
FBXO42, 8371, 3.381618
ZNF491, 12476, 3.381486
XRCC5, 4066, 3.381153
FAM8A1, 8112, 3.379044
RAB11FIP4, 11335, 3.372192
CEP68, 6636, 3.370589
GPSM3, 9961, 3.368700
MXD4, 5878, 3.368211
SCOC, 9911, 3.365024
ZNF250, 9842, 3.363430
ADAL, 13271, 3.357315
ZNF34, 10879, 3.355476
TBC1D23, 9134, 3.355315
MRPL42, 7582, 3.352172
ZNF667, 9958, 3.351028
RAB12, 13529, 3.350266
ZNF12, 4090, 3.349142
TMEM17, 13498, 3.348767
ANKRD33B, 15174, 3.347803
TASP1, 9013, 3.347037
NOLC1, 4889, 3.343388
HLTF, 3516, 3.339982
NKIRAS1, 7559, 3.339557
SLC25A51P1, 14967, 3.334485
PRELID3A, 5908, 3.329629
NANP, 12803, 3.328192
KRBOX1, 15532, 3.327764
NDUFA7, 2372, 3.327406
KCNIP1, 7761, 3.324878
KLHDC2, 6935, 3.321858
TATDN2, 5285, 3.321856
ASB4, 8224, 3.321117
CYP4B1, 857, 3.320020
EIF5AL1, 12820, 3.319401
LRRC37A3, 14473, 3.317069
LOC105374952, 15721, 3.314480
LINC01003, 15351, 3.314425
ZNRF2, 13741, 3.313534
HSCB, 13030, 3.309977
PDE4DIPP1, 15262, 3.309914
CSNK1G1, 8316, 3.309336
ZNF200, 4172, 3.307763
TNFSF12, 4612, 3.303364
LOC286359, 14193, 3.303082
LOC541472, 15006, 3.300908
BEST2, 8526, 3.299801
RNF165, 14995, 3.299127
CORT, 731, 3.298393
BBS1, 323, 3.296885
MRPL1, 10204, 3.294292
PDK1, 2647, 3.292839
BRMS1L, 11299, 3.292028
MPZ, 2255, 3.290219
SFMBT1, 8123, 3.286200
MAP3K13, 4860, 3.285860
ACTR8, 12004, 3.284906
BEX4, 9307, 3.284108
CLVS1, 13196, 3.284053
PTPRR, 3055, 3.283619
AES, 100, 3.283189
RIC3, 10434, 3.280013
RAB14, 8163, 3.277547
KRTAP6-2, 14223, 3.276437
TENM4, 7191, 3.275227
EFTUD2, 4956, 3.273359
VPS13A, 6681, 3.269280
PPP4R1, 5430, 3.268948
AMZ2P1, 13523, 3.268136
COL8A1, 713, 3.267922
LOC100130705, 15388, 3.265991
MYEF2, 7802, 3.265855
SLC44A5, 13581, 3.265818
RPRD1A, 8802, 3.265689
TCAF1, 5244, 3.265426
FGFR1OP, 6213, 3.264053
RSPH6A, 10915, 3.263153
PDZRN3, 6516, 3.262967
CCDC170, 10739, 3.259400
INPP4A, 1855, 3.258682
AIDA, 10165, 3.257359
DDX24, 9458, 3.256250
ZNF573, 12485, 3.254686
OR4D6, 13626, 3.253099
ZNF331, 8939, 3.247599
DMTN, 1110, 3.247024
PLCXD2, 13862, 3.246780
ISX, 11841, 3.244831
TAF1A-AS1, 15528, 3.243632
MUC12, 5486, 3.243123
ZNF277, 6261, 3.242840
NEK8, 14012, 3.242031
MRPL3, 6286, 3.241843
TSPYL1, 3917, 3.240754
KLHL33, 12387, 3.239173
ZNF266, 5990, 3.238937
TBC1D28, 13797, 3.237605
ITGA9-AS1, 15659, 3.237203
PIGX, 8631, 3.233824
MEF2D, 2175, 3.232265
OR7G1, 12468, 3.232017
SCFD1, 6704, 3.230014
RGPD4, 14103, 3.225859
C22orf15, 13029, 3.225248
SLITRK5, 7219, 3.223994
MEG8, 10347, 3.223106
CBY1, 7034, 3.221997
KCNH7, 11711, 3.221720
CXorf67, 14318, 3.221173
CACNB4, 440, 3.219655
STMN1, 2025, 3.219059
ZRANB2, 4994, 3.214777
MYT1L, 6531, 3.213434
HTR2C, 1765, 3.213295
EYA1, 1172, 3.213115
TBC1D9, 6618, 3.212574
SRRM3, 13722, 3.209454
PTTG1, 4895, 3.208073
XKR4, 12129, 3.206022
FAM118A, 8664, 3.205919
UPK2, 3991, 3.205595
LOC107984035, 15736, 3.204368
UPF3B, 10224, 3.204288
KRTAP19-2, 14225, 3.204035
SRP19, 3612, 3.203484
LOC389906, 14686, 3.200470
NMT2, 4988, 3.200341
ARL14EP, 12340, 3.199156
LRPPRC, 5530, 3.197223
LINC02012, 15368, 3.193334
PSMG4, 14657, 3.193253
FHOD3, 10775, 3.191342
ZNF416, 9044, 3.190744
ACADSB, 21, 3.188864
PDCD1, 2621, 3.187342
ARHGAP27, 13515, 3.185018
TOP3A, 3873, 3.183835
CEP112, 13511, 3.183586
MARCH5, 8470, 3.182125
NPAP1, 6999, 3.178625
LRP11, 11539, 3.174823
RTF1, 6627, 3.173656
CSMD1, 10087, 3.172202
CPSF1, 7686, 3.171218
PTGER1, 3016, 3.170966
CCL25, 3381, 3.170186
PPP2CA, 2856, 3.169669
MSL3P1, 13083, 3.168997
P2RX4, 2559, 3.168176
OXT, 2556, 3.167774
XYLB, 5402, 3.167267
MGLL, 6360, 3.167168
NUDT12, 11049, 3.166943
HDGFL3, 7807, 3.165446
EFCAB12, 11729, 3.164376
FSBP, 15606, 3.164068
ARL6, 11175, 3.163109
SIAH1, 3441, 3.159912
C15orf65, 12878, 3.158955
PKIB, 2900, 3.158893
GOLGA6L10, 15158, 3.157269
CACNG7, 9866, 3.156777
ASB5, 12763, 3.153978
KCNK6, 5007, 3.153078
RPSAP52, 13578, 3.153015
SRSF7, 3416, 3.152657
PCDH11X, 7525, 3.152230
SEPT6, 6617, 3.150630
EAF2, 9184, 3.150501
PARP11, 9466, 3.148173
SMG1, 6538, 3.147166
KLHDC7A, 12533, 3.147005
COX7A2, 740, 3.143608
CACNA1A, 429, 3.142609
CSH1, 794, 3.140458
CALM2, 449, 3.139757
DNAJC19, 12630, 3.138616
SLAMF9, 11688, 3.135505
OR6C65, 14824, 3.135177
NTM, 7823, 3.133896
LSR, 8186, 3.132456
HSP90AB1, 1754, 3.131674
SEMA3D, 13742, 3.130509
LYSMD4, 12875, 3.128896
CDR2, 595, 3.126778
APOOL, 12750, 3.125541
MEX3B, 11220, 3.124669
PARM1, 7086, 3.121382
CCDC43, 12436, 3.121290
NDUFAF2, 11880, 3.120856
MAS1L, 12257, 3.119373
FBXO16, 13187, 3.118165
PABPC1L, 10840, 3.117825
HMGCLL1, 8405, 3.117134
GLS, 1421, 3.116439
C22orf23, 11408, 3.116271
AP5S1, 8894, 3.115773
PCDHGA12, 7200, 3.115737
CHMP4C, 11926, 3.113147
CNTROB, 12265, 3.113029
MAGI2, 5336, 3.112724
ZFP3, 12445, 3.111313
LRRC15, 12638, 3.109436
MAP3K5, 2183, 3.108813
CD3EAP, 6030, 3.107816
UNC13C, 14886, 3.107123
KRTAP13-1, 12762, 3.106030
CES2, 4659, 3.105406
SNRK, 8546, 3.103127
PTTG2, 5965, 3.101353
SCN4A, 3364, 3.101238
COA6, 14630, 3.100938
ZNF215, 4179, 3.097738
KHDRBS3, 5914, 3.096966
IFNAR1, 1798, 3.094300
ZNF441, 12475, 3.094199
UST, 5500, 3.093489
PCDH11Y, 11012, 3.092601
TTC3P1, 14198, 3.092304
HAAO, 6873, 3.091882
TRPC1, 3905, 3.090983
B3GNT7, 11964, 3.090873
STRN4, 7682, 3.089602
PRC1, 4789, 3.088800
TEAD3, 3766, 3.086612
BAG4, 5083, 3.084988
DEFB115, 13744, 3.084726
POM121, 5353, 3.082462
SOBP, 8716, 3.078972
SLC35A1, 5842, 3.078013
CXXC4, 10827, 3.077154
CCDC74B, 11834, 3.075034
SUMO1, 3969, 3.073175
CCDC181, 9807, 3.071745
USP15, 5413, 3.071070
AFDN-DT, 15191, 3.070858
PRSS8, 2964, 3.065407
LOC341056, 14324, 3.064634
YWHAEP1, 15170, 3.064075
B4GALT6, 4948, 3.063799
TFAP2C, 3778, 3.062475
DBF4, 6082, 3.062313
SCGB2B2, 14050, 3.061160
DEFB135, 15025, 3.060965
AP3D1, 4742, 3.059834
MRPL30, 8010, 3.059811
FUT9, 5936, 3.058906
SIMC1, 14503, 3.058488
TGS1, 12038, 3.058345
SACS, 7319, 3.057894
ZNF658B, 14804, 3.056098
ANKRD36B, 9789, 3.055526
CNNM2, 8508, 3.054465
ZNF267, 5666, 3.052586
BBS12, 13344, 3.051136
FBXO4, 7314, 3.050723
HBG1, 1615, 3.048257
DCBLD1, 14152, 3.046257
DPP8, 8559, 3.044130
CA12, 428, 3.043819
CKAP4, 6117, 3.042905
TFF1, 3785, 3.042901
C11orf72, 15501, 3.041117
FAM27E2, 15473, 3.038043
SH2D6, 14088, 3.038007
ATRN, 4427, 3.035640
TSPYL4, 6715, 3.034200
DBN1, 881, 3.032487
MIS18A, 8326, 3.031818
INPP5F, 6418, 3.031402
MTHFD1L, 7118, 3.029999
CREB1, 760, 3.029857
HSPA5, 1746, 3.028468
TGFBRAP1, 4986, 3.028420
ATP5PD, 5779, 3.027172
WDR35, 9648, 3.026790
TARBP1, 3718, 3.026437
LRRC4C, 9756, 3.025083
NDUFAF4, 7611, 3.024693
AURKB, 4883, 3.022615
MDGA2, 13260, 3.022573
SPPL2C, 13285, 3.021212
KANSL2, 8604, 3.019911
MPZL3, 13431, 3.019741
PDE12, 13535, 3.019641
DAAM1, 6501, 3.019286
UNC79, 9678, 3.016632
GLYCTK, 12648, 3.015726
HERC2P9, 14882, 3.015445
EGFL6, 7167, 3.014812
PEAR1, 14489, 3.011995
AVP, 308, 3.010047
CHCHD1, 12307, 3.008631
SURF6, 3678, 3.008470
PNMA2, 5935, 3.004561
ACTG1P4, 15166, 3.004140
TAF11, 3708, 3.002560
KMT5A, 14579, 3.002148
DCT, 890, 3.001984
ELP1, 4465, 3.001226
MGAT2, 2196, 3.001117
ERC2, 7227, 3.000792
TLR5, 3838, 3.000046
OR5H1, 7330, 2.999862
HPS3, 11324, 2.998878
ICA1L, 12598, 2.998663
TBXA2R, 3733, 2.998060
PARD6G-AS1, 15385, 2.997560
SIM2, 3450, 2.996249
ATP6AP2, 5553, 2.995014
PTCD2, 10573, 2.993191
CHRNB1, 643, 2.992103
SDCCAG8, 6006, 2.991131
ATP10D, 9530, 2.989597
MYO5C, 9233, 2.988434
ZNF780A, 14035, 2.986922
POLR3E, 9090, 2.986023
LOC107984974, 15737, 2.985423
UBR7, 8762, 2.984909
ERCC6L2, 14512, 2.983940
CAMK2A, 455, 2.983551
AHCYL2, 6800, 2.982058
KISS1, 1971, 2.981673
RSRC2, 10226, 2.981617
CARS, 471, 2.981567
TANC2, 7253, 2.981369
HAUS2, 8756, 2.981315
SLITRK1, 12140, 2.979356
SLC34A3, 12813, 2.977742
ERN1, 1144, 2.976769
TTLL13P, 14889, 2.974679
PDZD11, 7999, 2.973933
RNF11, 7394, 2.973389
BRWD3, 13789, 2.973314
TXNDC16, 9651, 2.970987
PPP2R2D, 9186, 2.970651
SLX4, 11352, 2.970489
IQCB1, 5170, 2.969495
ZNF667-AS1, 15340, 2.967684
UBR3, 12609, 2.967681
SDAD1P1, 13183, 2.967536
ACTR3BP2, 14917, 2.967247
CAVIN4, 14380, 2.967185
TMEM41A, 11745, 2.965558
WFIKKN2, 12438, 2.963490
CLIC6, 8329, 2.963202
OGG1, 2531, 2.963042
GRB2, 1508, 2.961160
ITGA9, 1884, 2.960200
CAPZA2, 468, 2.959600
SPDYE5, 14977, 2.958552
DKKL1, 7445, 2.956835
ERCC6, 1140, 2.956409
LINC01233, 15337, 2.955668
GOLGA2P11, 13819, 2.955550
C1orf194, 12515, 2.955286
TRMT1L, 10965, 2.954735
ARID1B, 9611, 2.954710
CABP5, 9314, 2.952995
SRP72, 3615, 2.952753
CCNC, 503, 2.951853
CCM2L, 12784, 2.951214
FKBPL, 9963, 2.947830
MLLT11, 6111, 2.947519
ZKSCAN4, 14543, 2.947175
PES1, 6868, 2.947148
VN1R1, 9526, 2.946470
SSH1, 8362, 2.946349
GIN1, 8524, 2.943777
ELOVL4, 3648, 2.943373
DMRTA1, 9966, 2.943228
SCG3, 7637, 2.943053
PNPLA4, 4315, 2.942716
RBM18, 11925, 2.942403
GPR27, 1489, 2.942389
ANXA7, 171, 2.942373
PCDHGA7, 9262, 2.942352
TBL1Y, 11776, 2.940121
ABCG8, 10034, 2.939146
ACTC1, 40, 2.938934
LIN28B, 14659, 2.937115
NAPG, 4628, 2.936487
PTPRT, 6218, 2.934647
KRTAP8-1, 14219, 2.930186
PFDN4, 2674, 2.929976
MYBPC3, 2312, 2.928242
C4BPB, 402, 2.927226
GATC, 13953, 2.925537
PISD, 7004, 2.925064
BMP8B, 361, 2.924844
ZNF436-AS1, 12999, 2.924817
SH3GL2, 3433, 2.924072
ZKSCAN5, 6984, 2.924070
WASHC2A, 14563, 2.923446
TRAF5, 3898, 2.923443
R3HDM1, 6890, 2.923386
BBS7, 8815, 2.922052
SEPHS1, 6460, 2.921414
USP46-AS1, 15080, 2.920478
RFWD3, 8771, 2.920121
JAK1, 1908, 2.919275
DDX46, 5349, 2.917023
PCLO, 7553, 2.914640
EBAG9, 4854, 2.914223
CADM2, 13771, 2.912813
USP48, 11218, 2.911508
SMR3A, 7383, 2.909379
LOC100505915, 15517, 2.908595
MAIP1, 10409, 2.907976
NUCB2, 2513, 2.907384
CPN2, 752, 2.906266
TYW3, 12517, 2.905204
GOLGA2P5, 8994, 2.903949
DCX, 892, 2.903528
COX15, 746, 2.903085
TOP1MT, 12253, 2.902738
PRPH2, 3159, 2.902401
PINK1-AS, 15608, 2.900972
PAK1IP1, 8660, 2.900376
ZNF396, 13759, 2.899749
ZNF763, 14048, 2.898035
CDKL3, 8012, 2.896571
TM6SF2, 8287, 2.894638
MYL3, 2324, 2.894430
TOX3, 7523, 2.893587
CROCCP2, 11473, 2.891896
PANK1, 8291, 2.891457
ABRACL, 9855, 2.888587
GOSR1, 5080, 2.882718
TRMT6, 8191, 2.882597
SLC30A9, 5769, 2.881715
SAMHD1, 7145, 2.880497
LOC105376064, 15723, 2.879879
DLG4, 937, 2.879493
ALDH5A1, 4234, 2.877095
DGKI, 4853, 2.877065
ZNF596, 13375, 2.876328
LINC00476, 15350, 2.873900
UQCRB, 3993, 2.873759
GFM1, 11662, 2.873748
SENP6, 7223, 2.872449
UBE2D1, 3956, 2.871545
COX10, 744, 2.871533
EXOC3, 6354, 2.871308
INCENP, 1847, 2.870725
SPRYD7, 9535, 2.870298
LRRC34, 13095, 2.870256
SAMD5, 14660, 2.869697
UBE2T, 7621, 2.869422
ADAR, 58, 2.869286
ZNF37BP, 15367, 2.868526
FAM86FP, 15178, 2.866393
FAM21EP, 15492, 2.866334
MEAF6, 10124, 2.866209
DNAH7, 9285, 2.865921
PRSS58, 12717, 2.865613
SCO1, 3371, 2.864909
WFDC8, 11718, 2.863914
RALGAPA1, 13783, 2.863548
MED4, 7612, 2.862171
EAF1, 11629, 2.861929
CLBA1, 12369, 2.861845
DBX2, 14875, 2.859960
ANKDD1A, 14401, 2.857817
LOC101930370, 15685, 2.856551
PWAR6, 15564, 2.855796
MED18, 8503, 2.854642
FAM196A, 15055, 2.853998
USP46, 10166, 2.853193
PRDM6, 11975, 2.853108
BRINP3, 14272, 2.852615
ZNF287, 9554, 2.850512
FCHO2, 12198, 2.850506
TFB1M, 7911, 2.850445
MIEF2, 12456, 2.850220
CASC1, 8853, 2.849981
UFSP1, 14822, 2.848724
PYGO1, 7251, 2.848529
GMEB2, 7284, 2.848019
RPL34-AS1, 14125, 2.847499
P2RY4, 2563, 2.847445
SDC2, 3386, 2.845963
NACA, 2345, 2.845577
ANKRD30BP2, 13023, 2.844941
LDHAL6A, 13243, 2.840817
ZNF285, 7389, 2.840606
DEFB132, 14768, 2.840185
MACO1, 8822, 2.839667
YEATS4, 4279, 2.839050
ZNF195, 4170, 2.833297
CACHD1, 9753, 2.833186
DESI1, 7543, 2.833124
C2orf69, 13584, 2.830378
DNAJB12, 8499, 2.829657
ZFP69B, 10232, 2.829344
BEND7, 13730, 2.829195
CCL17, 3376, 2.827553
LOC643802, 15081, 2.825162
RAB3B, 3087, 2.824936
ANP32D, 6891, 2.824358
CDKL5, 3653, 2.824032
GHR, 1397, 2.823336
TSC22D2, 5302, 2.823250
GRK3, 91, 2.821064
CRABP1, 757, 2.820073
UNC13B, 5798, 2.819745
KIAA0087, 5293, 2.818895
C12orf29, 11821, 2.818895
TIGD1, 13500, 2.817522
USP8, 4816, 2.817132
PRLHR, 1478, 2.816961
UTP11, 7922, 2.816861
LINC00665, 15563, 2.815169
CSNK2A2, 801, 2.814735
TMEM86A, 12837, 2.814650
DOCK7, 11639, 2.814379
MSL3, 6093, 2.813838
LINC00641, 13970, 2.812416
CDK12, 8264, 2.811666
LRPAP1, 2080, 2.810962
ANKRD20A4-ANKRD20A20P, 15744, 2.810517
EIF3K, 7529, 2.810484
CHRNA3, 640, 2.810039
ANKRD36C, 14775, 2.810012
NTNG1, 6401, 2.809373
NGRN, 8061, 2.809199
FOLR1, 1286, 2.809102
MUC1, 2292, 2.807791
NUS1, 12231, 2.807594
EWSR1, 1166, 2.806830
CEMIP, 9536, 2.806741
CNNM1, 7344, 2.806206
FAM133B, 13873, 2.805915
STAG3L5P, 15629, 2.805459
DSCR9, 13865, 2.804784
TRIM71, 12632, 2.804290
PGBD5, 10432, 2.803956
COQ6, 7834, 2.803380
NT5C3A, 8002, 2.803295
MLLT3, 2224, 2.802998
CASC15, 14788, 2.802123
ZNF44, 8244, 2.801302
ZFAT, 9715, 2.800975
ANKRD12, 6701, 2.800671
CALN1, 11079, 2.800246
CD27-AS1, 15212, 2.799168
EMC3-AS1, 14963, 2.799084
CCSAP, 12505, 2.798123
PRM3, 9857, 2.797389
MAP3K9, 2218, 2.796912
RPP40, 6000, 2.796866
FAM193A, 4520, 2.796236
ACTBL2, 14371, 2.794684
SCRN1, 5290, 2.794674
WHAMMP2, 14883, 2.794096
CD300LD, 15407, 2.791849
TSNAXIP1, 9168, 2.791396
SIGLEC15, 14028, 2.790322
EXOC3L2, 11736, 2.789184
TMX3, 8394, 2.788588
RBM34, 6520, 2.786826
ZNRF2P1, 14938, 2.786337
FAM133CP, 15252, 2.785870
PTGIS, 3021, 2.785575
SIK2, 6686, 2.785414
ZNF334, 9085, 2.784925
SUSD1, 10074, 2.784594
KBTBD12, 13343, 2.783716
JMJD1C, 13661, 2.782438
BRD7P3, 6961, 2.781885
HCG4, 8363, 2.781269
BRINP1, 879, 2.781047
PAPD7, 6167, 2.780873
SPIDR, 6886, 2.778200
NR2F1-AS1, 14928, 2.776934
THEM4, 12279, 2.775429
HERC2, 4727, 2.774815
ZIM2, 6956, 2.774450
KLHL18, 6720, 2.773866
GNB1, 1442, 2.772529
ADGRG5, 13672, 2.771936
TXLNG, 9146, 2.771805
SP6, 10828, 2.771771
SSBP4, 13387, 2.770745
B3GLCT, 12860, 2.770334
NPAS2, 2478, 2.768892
