FAM174A, 8163, 4.202265
RPSA, 15188, 4.198513
OLFML2B, 4777, 4.194239
PMM2, 7735, 4.183699
FGF12, 1698, 4.176132
PLPPR5, 6147, 4.174080
NIPA2, 15257, 4.170837
ARL14EP, 12113, 4.167030
PTPRT, 11926, 4.161946
ZNF812P, 13741, 4.159423
FCN3, 7034, 4.158274
ABHD3, 15163, 4.154864
LYSMD4, 14313, 4.151772
ARL4A, 11626, 4.151381
ANKRD18B, 14250, 4.150630
RFPL1S, 11395, 4.145498
CDKL4, 8513, 4.140775
HSP90AB1, 9277, 4.140474
ASAH2, 8156, 4.133525
CCNI2, 13561, 4.129486
ST6GAL2, 10949, 4.121503
ZNF266, 6390, 4.115334
MOK, 5661, 4.114245
AASDH, 10999, 4.110657
ENTPD4, 8604, 4.106449
RNF165, 5987, 4.097717
GHR, 10280, 4.097233
P4HTM, 5340, 4.093733
NUDT12, 13833, 4.086266
TRMT9B, 2262, 4.084830
ISG20L2, 9716, 4.081389
EEF1AKMT2, 15097, 4.077319
SEMA3D, 13612, 4.076484
UBE2Q2L, 13864, 4.072626
PCDHA11, 1570, 4.070913
GPR155, 9327, 4.066959
ARPP21, 7714, 4.066557
KIAA0895L, 15504, 4.062965
POLB, 1969, 4.061289
PMS2P3, 14951, 4.060973
BRINP3, 7993, 4.053057
PABPC4, 13721, 4.047778
NDUFB5, 2024, 4.045257
UST, 15009, 4.040973
EID1, 8654, 4.040033
ZNF34, 4907, 4.039895
PCDH11Y, 231, 4.039875
PPP3R1, 6681, 4.039340
SLC25A51P1, 6261, 4.038808
SEC31A, 7584, 4.033728
SPDYE5, 6704, 4.032371
PDE12, 12750, 4.028249
HAAO, 1172, 4.027901
PTPN4, 8371, 4.027368
SPA17, 9712, 4.025878
ADH5, 6210, 4.023615
CEP112, 12468, 4.022907
LYRM2, 12330, 4.019732
HTR2C, 12560, 4.010593
RBFOX2, 3588, 4.008686
KRBOX1, 8222, 4.004394
NDUFAF2, 11688, 3.999623
CDKL5, 7559, 3.994423
SLC9A5, 11335, 3.991037
RIMS1, 13194, 3.990824
TMEM17, 654, 3.986777
GFPT1, 8169, 3.985836
CYS1, 11408, 3.980502
PIGX, 12618, 3.976432
CDADC1, 14231, 3.975990
KPNA3, 11095, 3.973869
PMS2P5, 5206, 3.970574
UNC13C, 2255, 3.969126
CASC15, 11964, 3.968742
TRPC1, 13581, 3.968012
ADAL, 7211, 3.963269
ZFR, 12675, 3.961376
PLEKHH2, 1855, 3.960998
LOC728485, 10677, 3.960539
ZRANB2, 7802, 3.959676
CACNB4, 9541, 3.958153
AUNIP, 1034, 3.957992
DZANK1, 12391, 3.956147
TPTE, 12129, 3.954917
NLGN4Y, 2797, 3.954328
ATP6AP2, 1720, 3.952663
GNAO1, 9184, 3.949620
GEN1, 14423, 3.948923
NTM, 13523, 3.946486
PDYN, 10458, 3.941399
ZBTB18, 4135, 3.940700
SRRM3, 12004, 3.935401
LONP2, 7968, 3.931603
TENM3, 7761, 3.923975
SPPL2C, 13285, 3.923452
DCBLD1, 9026, 3.922667
LRRC6, 12279, 3.922617
BBS7, 14193, 3.921511
METTL5, 1966, 3.916452
LPIN2, 6499, 3.915233
PDE4DIPP1, 11441, 3.908984
LRRC7, 2587, 3.904233
DSCAM, 4427, 3.902626
ZBED6CL, 10879, 3.897797
ELF2, 13789, 3.893658
SCFD1, 2647, 3.892971
GPBAR1, 12803, 3.889022
LRRTM1, 14875, 3.885573
LOC644189, 10668, 3.884123
LIPT2, 1514, 3.883640
ZNF154, 14198, 3.883477
TGS1, 4998, 3.881787
EIF2S3B, 14512, 3.879730
RAB11FIP2, 5312, 3.878828
DTX2P1-UPK3BP1-PMS2P11, 4621, 3.875844
C8orf34, 5402, 3.873414
WASHC2A, 3516, 3.872595
DNAJC25, 9659, 3.872075
NXPH2, 7, 3.868180
LINC00641, 14995, 3.865638
LOC728743, 14943, 3.864899
ZNF763, 4170, 3.864486
B3GLCT, 15388, 3.864120
ABAT, 9265, 3.863916
LINC00476, 10661, 3.863222
SPIB, 12485, 3.861738
UBQLN2, 3489, 3.861677
C5orf22, 1136, 3.855592
NCK2, 5916, 3.855199
PDZRN4, 15721, 3.854363
OR5V1, 5185, 3.853398
CHM, 1986, 3.848698
SMIM19, 15417, 3.844935
STIM2, 10956, 3.835619
LOC100132057, 12780, 3.835438
ERCC8, 13075, 3.835161
PBX4, 2556, 3.834713
PCDHB14, 6734, 3.830880
NMT2, 13417, 3.827429
TCTEX1D2, 4066, 3.821063
PLAA, 10998, 3.819908
ZNRF2, 12131, 3.818562
CELF1, 5285, 3.818318
JAKMIP2, 5938, 3.812432
CALM2, 15314, 3.811816
LOC100126784, 15296, 3.810871
ACTR8, 6935, 3.810625
TTC3P1, 6418, 3.810223
GOLGA6L10, 2621, 3.809661
PRICKLE2, 13312, 3.806280
HCG4, 15737, 3.803549
SOCS2, 14035, 3.802399
ANKRD20A9P, 12038, 3.800707
ARPC5L, 8316, 3.799559
LIN28B, 4612, 3.795598
PPP1R9B, 11193, 3.795250
KCNH7, 10224, 3.793531
BMP8B, 5149, 3.787409
KATNAL2, 9466, 3.785786
UBE2J2, 6213, 3.785731
MRPL1, 15443, 3.776963
ATP10D, 7823, 3.776618
CX3CL1, 5116, 3.775267
TMEM248, 6538, 3.774811
BMPER, 12662, 3.772923
RGS7BP, 9809, 3.772382
VAX2, 11428, 3.771515
PRDM4, 8328, 3.771002
LRP8, 9536, 3.770034
LRRTM3, 10129, 3.768217
MPZ, 3598, 3.755336
PUM1, 12724, 3.753751
TTLL13P, 8186, 3.752230
TARBP1, 2779, 3.745861
LOC101930370, 8762, 3.744237
NUP155, 14886, 3.739723
FCER2, 15158, 3.733925
CCDC91, 5486, 3.729960
TMEM68, 5290, 3.725754
ANKRD12, 15532, 3.723170
CRBN, 448, 3.715192
TRMT1L, 4742, 3.710627
CD3EAP, 6414, 3.709146
BRWD3, 13535, 3.705697
MFHAS1, 10915, 3.702762
CYP4B1, 8559, 3.702050
C8orf74, 5776, 3.698958
KANSL2, 9678, 3.693478
SS18L1, 11908, 3.692721
AFDN-DT, 9756, 3.690650
EBAG9, 3441, 3.690295
DCX, 14324, 3.685613
FCHO2, 740, 3.685284
RPSAP52, 9866, 3.682637
BIVM, 5526, 3.681760
ZNF487, 8405, 3.681486
PAK5, 13342, 3.681158
EPHA5-AS1, 14630, 3.680102
DLG5, 643, 3.679983
SOBP, 14088, 3.677629
ANKRD36B, 5878, 3.673137
TCAF1, 2531, 3.673135
RBMX, 14200, 3.666764
KLHL42, 6409, 3.665715
LOC102723968, 3480, 3.664461
POLDIP2, 4860, 3.662563
LRPPRC, 2312, 3.662385
DBX2, 6187, 3.653109
TMEM232, 7521, 3.643998
INPP4A, 2559, 3.641639
ZNF131, 2909, 3.640168
ZMYM6, 5965, 3.633700
CTAGE11P, 8793, 3.633539
IFT81, 4488, 3.632967
PARP11, 7004, 3.631766
C9orf129, 14473, 3.631524
KIF5C, 8224, 3.628280
HMHB1, 7582, 3.627005
PTTG2, 1237, 3.624592
HBG1, 13797, 3.624229
NKIRAS1, 21, 3.620448
ZNF200, 11733, 3.616474
SLITRK1, 6636, 3.613166
CEMIP, 760, 3.612929
GGA3, 10161, 3.611915
PATJ, 3969, 3.610053
ITGA9, 8123, 3.609883
PTTG1, 1466, 3.609339
MTMR7, 13030, 3.607896
SPATA7, 9165, 3.605743
SAMD5, 11352, 3.603836
TMEM249, 3718, 3.602157
MYT1L, 3416, 3.597651
AP4S1, 5007, 3.585756
FSBP, 7136, 3.583154
LRRC36, 3785, 3.582471
PRKCE, 333, 3.580369
PAWR, 15735, 3.579461
ZNF267, 9530, 3.578062
CA12, 7119, 3.576165
ZNF250, 13029, 3.575121
RTF1, 6956, 3.571257
PCDHAC2, 8631, 3.567551
HIBCH, 11175, 3.567344
B4GALT6, 3917, 3.566655
FNDC9, 11729, 3.566208
PPIP5K1, 5433, 3.563445
PCDH11X, 6908, 3.558771
ZBTB38, 11662, 3.558599
LINC01003, 9842, 3.558295
MARCH6, 14645, 3.557088
BRINP1, 7118, 3.554861
PRLHR, 14543, 3.549564
ESPL1, 9013, 3.548736
MTHFD1L, 4172, 3.547651
SSH1, 9789, 3.544512
LOC100505915, 15240, 3.544218
LOC105373383, 3381, 3.543672
SMIM2-AS1, 7219, 3.539851
CEP57L1, 6006, 3.535774
TOMM70, 4153, 3.535653
TMEM86A, 14012, 3.534555
DSCR9, 4628, 3.534266
MST1R, 14380, 3.531356
GUCY1A1, 8499, 3.531287
CYTOR, 429, 3.529587
ZC3H12B, 6117, 3.527239
SUSD1, 5975, 3.526579
CALM1, 5174, 3.526290
AHCYL2, 11711, 3.525865
CHMP4C, 2513, 3.524801
ZNF474, 7614, 3.523436
MAP3K5, 12340, 3.521729
SCOC, 3873, 3.519757
UNC13B, 15408, 3.519656
RGPD4, 4789, 3.519112
MIA2, 12598, 3.516428
FAM198A, 11513, 3.515497
PRPH2, 713, 3.513338
ANKRD33B, 11074, 3.512640
PTGER1, 9233, 3.509830
CBY1, 3110, 3.507557
SYTL2, 6618, 3.505644
MIS18A, 1113, 3.504472
LOC286359, 2183, 3.504037
SIM2, 3838, 3.502041
DEFB115, 13970, 3.499380
SMG1, 7314, 3.496859
C1R, 7253, 3.496587
BHLHE22, 14318, 3.493280
MBIP, 10144, 3.492027
LINC01976, 9910, 3.491617
DBN1, 13344, 3.490474
GFPT2, 13136, 3.490227
MEF2D, 13498, 3.488076
TAF11, 12813, 3.487721
LOC541472, 1884, 3.487484
LXN, 1754, 3.485579
MARC2, 8704, 3.484045
FAM196A, 15025, 3.480796
MRS2, 6000, 3.480656
CCM2L, 308, 3.480162
ZIM2, 8939, 3.479928
EPHA5, 12257, 3.477237
ZNF667, 8660, 3.476382
PIGG, 10347, 3.473998
LARGE2, 1214, 3.470368
GRIK2, 1971, 3.468790
MACO1, 2856, 3.462171
MIR4435-2HG, 13508, 3.460545
EAF1, 13730, 3.457133
TBC1D9, 15368, 3.456194
SPIDR, 7970, 3.455619
SIX3, 5413, 3.455171
LRP1B, 10739, 3.454523
OSGEPL1, 7445, 3.454442
HDGFL3, 5564, 3.451550
CORT, 6413, 3.451386
DNAJC12, 13083, 3.450312
TSHZ3, 10573, 3.449132
TOPBP1, 9911, 3.446806
GDAP1, 15744, 3.445799
OR7G1, 1746, 3.445406
ARL10, 361, 3.443330
TAF1A-AS1, 5902, 3.442658
RPL39L, 8716, 3.441833
CHRNA3, 6286, 3.439732
GLS, 10204, 3.437630
ATF7IP2, 3991, 3.437114
CKAP4, 515, 3.436934
RRH, 11539, 3.435899
NDN, 8072, 3.435582
CCSAP, 14048, 3.434935
EMC3-AS1, 3055, 3.432067
TOP1MT, 5990, 3.431400
EGFL6, 4189, 3.427102
MPZL3, 10165, 3.426059
SACS, 10775, 3.424197
ZFP3, 4468, 3.421444
GPR27, 5244, 3.420415
GLRB, 14826, 3.419508
ZNF285, 1442, 3.419036
CSNK2A2, 10166, 3.417375
ZNF277, 3364, 3.416462
DMTN, 8394, 3.414050
CLVS1, 6305, 3.413425
PCDHGA7, 987, 3.413303
ISPD, 15351, 3.408799
CEP68, 10571, 3.407035
ERGIC1, 14024, 3.404275
KMT5A, 2785, 3.402834
ESRP2, 12476, 3.402248
DDX46, 1421, 3.402027
TENM2, 8894, 3.398306
INPP5F, 15018, 3.397644
UBE2D1, 7284, 3.397110
SLC34A3, 4179, 3.395958
PLAGL1, 13626, 3.395942
TRMT6, 4853, 3.394946
ZNF16, 14573, 3.394820
NANP, 3780, 3.394089
MRPL42, 15174, 3.389297
ZNF195, 1489, 3.386944
XYLB, 12820, 3.386428
NUP50, 14686, 3.385565
SPATA25, 9307, 3.385555
PRR15, 14112, 3.385090
FBXO42, 5430, 3.382482
PPP4R1, 8853, 3.381727
BCAR3, 3376, 3.379894
FAM27E2, 4090, 3.379631
FGF7, 9753, 3.378437
PDZRN3, 857, 3.378418
SUMO1, 13826, 3.376471
FAM86FP, 12762, 3.376248
CNTNAP5, 14732, 3.375161
ZNF230, 10696, 3.375138
C1orf52, 3778, 3.373276
BCS1L, 15307, 3.372032
SEL1L3, 2102, 3.371421
MRPL3, 801, 3.371293
PRR29, 9554, 3.370457
NR2F1-AS1, 6360, 3.369474
PNMA2, 15473, 3.368308
LOC285074, 1166, 3.367275
FAT3, 6984, 3.366765
CLBA1, 11473, 3.364794
CSMD3, 9958, 3.364760
FUT9, 4956, 3.363966
CALHM6, 1908, 3.363707
C11orf1, 11874, 3.362572
KIAA1324, 14882, 3.362519
VPS37C, 5100, 3.360924
UBAP2, 10839, 3.359761
CARS, 9419, 3.359329
PANK1, 5353, 3.357456
WHAMMP2, 13783, 3.356772
ZNF718, 1798, 3.356243
LRRC40, 13862, 3.355802
ALG9, 5779, 3.355571
TXLNG, 4572, 3.355116
COA6, 5935, 3.353199
GTF2H5, 5500, 3.352962
ITGA9-AS1, 171, 3.352324
LINC01351, 15606, 3.349970
MOCS2, 757, 3.349421
GK5, 7191, 3.348504
ZKSCAN4, 10432, 3.342752
OXT, 11440, 3.342283
CXXC4, 1765, 3.341172
USP46, 7200, 3.340291
ANAPC10, 10348, 3.339515
MIEF2, 10034, 3.338556
AARS2, 14786, 3.334622
NACAP1, 9044, 3.334456
HS3ST1, 2324, 3.333514
BABAM2, 9452, 3.333381
KIAA1671, 2382, 3.332660
CROCCP2, 5729, 3.332078
C22orf23, 11049, 3.331406
FAM8A1, 13742, 3.331035
FAM19A2, 5170, 3.330391
ASB4, 3653, 3.330234
EIF5AL1, 9648, 3.329865
BRMS1L, 6531, 3.326958
NAV2, 15340, 3.325577
C3orf33, 8489, 3.325219
HYKK, 9134, 3.316550
LOC341056, 2200, 3.312835
UBE2O, 12048, 3.312520
ARL1, 2175, 3.312190
CDC42P3, 8012, 3.310728
ZNF830, 6167, 3.309893
ZNF25, 1144, 3.308280
ST3GAL6, 805, 3.304656
CCDC43, 4203, 3.299293
ZNF735, 15191, 3.299148
PARM1, 12875, 3.297384
YTHDC2, 1959, 3.297275
ZNF436-AS1, 13578, 3.297272
ZNF766, 13511, 3.296486
MYEF2, 1110, 3.295490
SRP19, 12369, 3.293814
STRN4, 15501, 3.292312
IPO5P1, 14272, 3.290795
LRRC4C, 7632, 3.289252
ADAR, 10737, 3.287554
FHOD3, 14804, 3.287087
RNU12, 6501, 3.286744
ISX, 14225, 3.285068
PRELID3A, 9807, 3.285048
R3HDM1, 9699, 3.283822
CSMD1, 12564, 3.283262
RP9P, 7395, 3.282612
OTUB2, 2345, 3.281694
MYL3, 6894, 3.280343
RDH12, 4988, 3.277226
SSU72, 937, 3.276848
KHDRBS3, 4315, 3.274940
SSBP2, 13330, 3.272847
HCG23, 8815, 3.271220
NDUFA7, 7922, 3.271023
ERN1, 10827, 3.269232
TRIM69, 5589, 3.268232
PRSS8, 7227, 3.264080
MLLT11, 8329, 3.262813
ZNF215, 890, 3.262651
OXSM, 3371, 3.262465
SFMBT1, 4889, 3.262122
RORB, 9696, 3.260750
TPTE2P1, 7686, 3.259215
UQCRB, 8994, 3.257766
ZNF441, 7553, 3.257168
ZNF667-AS1, 11324, 3.254848
SIAH1, 10434, 3.254055
ALS2, 6890, 3.253767
SMIM10L1, 13370, 3.252475
NACA, 3386, 3.252287
GPD2, 2874, 3.251641
GRM5, 8990, 3.250774
EAF2, 13196, 3.249856
MUC1, 9154, 3.247343
CNNM1, 2658, 3.245988
RINT1, 468, 3.245106
CYP4Z1, 7235, 3.243849
B3GALT2, 10386, 3.243548
SCRN1, 13771, 3.242992
POLR3A, 11345, 3.242850
TAAR2, 4976, 3.242617
GSAP, 6999, 3.238108
JAK1, 3678, 3.237098
C4BPB, 6354, 3.236703
NPEPPS, 15629, 3.236318
CRLS1, 8290, 3.236022
GNAQ, 9262, 3.235971
HMGCLL1, 4883, 3.233805
HTR4, 3016, 3.231719
HS3ST4, 8756, 3.230752
WFIKKN2, 6241, 3.230135
CDKL3, 10828, 3.227575
XRCC5, 8989, 3.227089
EFL1P1, 15214, 3.223504
GOLT1A, 7979, 3.221155
CASP8AP2, 7145, 3.220659
CASC1, 2674, 3.220058
PPP2CA, 1420, 3.218806
HNRNPD, 8664, 3.218607
LEFTY1, 12878, 3.217545
PLCB1, 5435, 3.216082
RAB12, 7525, 3.214916
SMAD1, 10087, 3.214107
TMSB15B, 14967, 3.213911
KPNB1, 5293, 3.211470
LOC105376064, 2900, 3.211325
LOC105374952, 15212, 3.209439
PAPD7, 9883, 3.206525
ZNF562, 12170, 3.206509
TLL1, 12999, 3.204123
COL8A1, 12515, 3.203854
UBR7, 12632, 3.202863
CXorf67, 13953, 3.201216
CRABP1, 11299, 3.200972
GRB2, 6868, 3.200685
TBC1D23, 5530, 3.200403
FBXL20, 12602, 3.196680
ELOVL4, 11745, 3.194951
PWAR6, 7328, 3.194777
TRAF5, 1615, 3.190330
GFM1, 4816, 3.188796
RBM11, 9180, 3.188198
CAMLG, 3450, 3.187447
MBLAC2, 7251, 3.187039
TATDN2, 752, 3.186301
PKIB, 15058, 3.185305
PPP1R42, 8524, 3.185240
ACVR2A, 13187, 3.183878
DCST2, 13271, 3.183734
LOC389906, 8191, 3.182667
MED18, 5336, 3.176284
H2AFY2, 4520, 3.175882
TERF1, 9090, 3.174487
CNIH3, 12387, 3.172077
MAP3K9, 455, 3.169917
UNC80, 15005, 3.167299
BBS10, 6218, 3.167140
RIC3, 12571, 3.166871
SEC14L1P1, 13021, 3.164879
POLR3E, 9903, 3.162563
MGLL, 10840, 3.162272
TIAM1, 9526, 3.162268
TUBA1B, 15252, 3.161796
GRIA2, 9458, 3.158469
EXOC3, 4986, 3.158256
EYA1, 323, 3.156810
PDZD11, 5080, 3.152704
ZNF101, 14579, 3.151999
CSPP1, 13722, 3.151411
GSTCD, 15385, 3.151325
HSPA5, 15563, 3.151236
USP22, 9578, 3.148549
IQCJ, 15134, 3.147579
AVP, 3956, 3.146381
SLITRK5, 7682, 3.145890
REV1, 11325, 3.143771
AIDA, 640, 3.142499
STMN1, 12265, 3.141240
ZNF229, 14401, 3.140653
BCL10, 8164, 3.140621
PDK1, 12630, 3.139749
DEFB135, 2209, 3.137415
CALN1, 12297, 3.136797
SURF6, 6627, 3.136098
BLZF1, 794, 3.134007
LINC00665, 12638, 3.133308
RBM34, 428, 3.131172
NRG3, 11718, 3.130881
DNAJB12, 4668, 3.130252
ANKRD36C, 7999, 3.129322
NME5, 8722, 3.128049
ZNF287, 1397, 3.126989
KDM5C, 12784, 3.126062
LINC02012, 3905, 3.124084
HINFP, 342, 3.123984
CCL28, 9857, 3.123765
BMP8A, 3221, 3.120061
MTHFD2L, 13095, 3.119914
TBC1D16, 14928, 3.119605
ZRANB1, 8655, 3.119103
KIAA0087, 10306, 3.118904
PISD, 9248, 3.118887
GLYCTK, 9168, 3.118796
COX15, 8461, 3.118101
CEP135, 14125, 3.113505
BEND7, 10965, 3.111939
USP48, 6346, 3.109123
BEST2, 14103, 3.108055
GLT8D1, 3993, 3.108022
PLEKHM3, 6082, 3.107997
MTDH, 5932, 3.107064
NLRP9, 6873, 3.106229
GPR156, 2364, 3.105715
SUN1, 3034, 3.105642
WDR97, 7637, 3.104883
PPHLN1, 12099, 3.102211
RFC3, 11896, 3.099468
HDAC4, 12006, 3.099197
ATF2, 8010, 3.098349
LOC645513, 12771, 3.096755
CCL17, 5842, 3.096641
PAK1IP1, 15262, 3.096450
RAB14, 3648, 3.096444
ARC, 2543, 3.095941
DKK2, 5121, 3.094991
DCLK3, 8771, 3.093185
GPSM3, 2964, 3.092341
RPGRIP1L, 5498, 3.092137
AMY2A, 10226, 3.091621
HIST1H2AB, 7722, 3.090105
SCGB2B2, 6351, 3.089290
NEK8, 8112, 3.088967
ERC2, 8802, 3.088907
THAP2, 2374, 3.088138
FBXO4, 13759, 3.088040
MAP2, 11819, 3.086813
SMC2, 13431, 3.086711
TBC1D8, 15441, 3.086180
SLC25A36, 6083, 3.084378
OGG1, 14824, 3.084015
VIPR1, 5553, 3.083712
TBL1Y, 7330, 3.083370
CGGBP1, 8867, 3.076635
NOLC1, 12438, 3.076603
APOOL, 3087, 3.076226
RSF1, 7176, 3.074873
IGDCC3, 12150, 3.073933
NME1, 14777, 3.072633
GNB1, 9441, 3.071890
CD3D, 10738, 3.071411
ZDHHC12, 2593, 3.070896
TSC22D2, 6050, 3.070564
EFTUD2, 11012, 3.061066
GBF1, 15297, 3.059104
PCDHGA12, 14503, 3.057518
ZNF286A, 12715, 3.055650
DNAAF2, 15714, 3.052466
BICDL1, 3733, 3.048760
PCK2, 8822, 3.048443
TRUB2, 14657, 3.048429
SNRK, 402, 3.047916
PLCL2, 503, 3.047763
LDHC, 4854, 3.047293
DPY19L2, 10606, 3.046754
ZNF416, 2292, 3.046751
ICA1L, 2080, 3.045411
SIKE1, 8563, 3.044584
AP5S1, 15337, 3.042575
ZNF124, 8747, 3.042020
FAM13B, 4403, 3.041098
PDPK1, 3535, 3.040852
YEATS4, 14883, 3.040346
CFHR3, 13334, 3.037677
ATP5PD, 14219, 3.037644
CA8, 4184, 3.035297
HSCB, 9961, 3.035255
CHCHD1, 1508, 3.034886
KIAA1549L, 6718, 3.034860
SLX4, 5908, 3.031682
MXD4, 5914, 3.031532
GMEB2, 1984, 3.030083
EWSR1, 9146, 3.028900
KLHL33, 13995, 3.028876
SCO1, 5936, 3.027830
EIF4A2, 6701, 3.026503
EPB41, 8330, 3.023585
GABPB1-AS1, 459, 3.023159
DCAF8, 3159, 3.023051
MAPKAP1, 14360, 3.021383
CACHD1, 13231, 3.021243
CFAP58, 7008, 3.020465
THEM4, 6715, 3.020272
STK17A, 8349, 3.019757
STAG3L5P, 3021, 3.018592
ACADSB, 8264, 3.017922
ACTR3BP2, 13960, 3.017091
TBC1D28, 13375, 3.015456
PCDHB5, 5201, 3.015101
EBLN3P, 6401, 3.014682
RSPH6A, 7038, 3.011430
CLYBL, 11642, 3.011145
MET, 9321, 3.009708
DPP8, 7807, 3.009618
LRRC59, 12794, 3.008891
PM20D2, 13235, 3.008419
LANCL2, 11772, 3.008006
PHC1, 11880, 3.007162
SLC44A5, 15114, 3.006920
LOC441052, 7273, 3.005622
ARID1B, 3708, 3.005597
TSPAN1, 3660, 3.004669
KIF4B, 11374, 3.003931
UVRAG, 15427, 3.003382
ZC2HC1A, 4659, 3.001608
CBFA2T2, 5349, 3.001157
DR1, 5075, 3.000387
FBXO16, 10409, 2.999969
TSTD2, 7389, 2.997853
NUCB2, 7911, 2.997744
FOXP2, 11629, 2.997724
LOC389831, 8781, 2.997639
SIMC1, 14836, 2.996224
PARP6, 14840, 2.990876
RAB42, 244, 2.989411
LOC643387, 12324, 2.989367
ZNRF4, 12997, 2.989012
TRPM5, 5204, 2.987940
ZNF334, 397, 2.987616
BBS1, 14889, 2.987295
ISCA2, 14563, 2.986945
DLGAP4, 12537, 2.985840
B3GNT7, 7759, 2.984523
KCNIP3, 15386, 2.983737
DARS2, 13515, 2.983332
CNNM2, 14660, 2.983053
TNFSF13, 12380, 2.980583
WDR82, 6516, 2.979227
ZC2HC1C, 6685, 2.978432
GOLGA8A, 1011, 2.978399
CAPZA2, 13212, 2.976200
SLAMF9, 15350, 2.975293
UPK2, 2267, 2.975069
DGLUCY, 8287, 2.972914
DAAM1, 12609, 2.972703
PA2G4P4, 12005, 2.972342
DIRAS2, 6886, 2.971233
SPOCK2, 12802, 2.971116
ASAH2B, 15238, 2.970074
LNX1, 8470, 2.968962
LIMK1, 10530, 2.967666
KLHDC7A, 4234, 2.967429
HCRTR1, 13254, 2.964216
UXS1, 4727, 2.963037
RAB11FIP4, 15299, 2.961733
SAMHD1, 7223, 2.961310
ZNF396, 15517, 2.961261
BMPR2, 2025, 2.960151
ZNF44, 15256, 2.958592
ARSF, 14581, 2.957643
MED4, 9855, 2.956921
CEP70, 13823, 2.956295
CLDN19, 14697, 2.956163
SPIN1, 9791, 2.955529
DBF4, 5023, 2.955298
ANKRD30BP2, 15178, 2.954887
LSR, 6093, 2.952840
ZFP69B, 13259, 2.952039
KLHDC2, 4414, 2.951187
RPL34-AS1, 13243, 2.950952
TCL6, 13412, 2.950672
BAAT, 15352, 2.950561
FIGN, 50, 2.949041
TNXB, 727, 2.948819
DNAJC9, 15616, 2.947441
SATB1, 15674, 2.945967
COL13A1, 4279, 2.945914
WDR48, 15608, 2.945353
COX10, 12244, 2.945187
EME1, 5302, 2.944710
TENM4, 440, 2.944168
ARHGAP24, 6754, 2.943561
LINC00900, 7612, 2.943451
LRPAP1, 12533, 2.943414
NEB, 6460, 2.942312
HERC2P9, 100, 2.942113
MSH3, 40, 2.941197
KRTAP19-2, 978, 2.940992
SRSF12, 8244, 2.940664
PRSS55, 5814, 2.940653
VPREB3, 1146, 2.940162
SLC6A7, 14028, 2.939374
LOC653080, 2927, 2.938953
IPCEF1, 12708, 2.938476
ABRACL, 4175, 2.938471
GRK3, 7344, 2.936829
NRSN1, 9963, 2.935648
MYO5C, 6030, 2.935519
SRD5A3, 8533, 2.935500
