AP1AR, 6414, 3.569768
OGFOD2, 1150, 3.569183
FGF7, 10071, 3.564554
TTC39B, 11936, 3.560314
FGF7P6, 1170, 3.553041
SLC35C1, 5722, 3.551716
ADAMTS5, 14120, 3.545212
TMEM60, 1923, 3.539038
BCO2, 6935, 3.531203
GTF2B, 13455, 3.527756
TCAF1, 54, 3.527131
AAK1, 1452, 3.502802
RASGRF1, 6726, 3.500849
ZNF287, 3710, 3.500835
ROCK2, 846, 3.492352
SOAT1, 13853, 3.490494
POU3F1, 12865, 3.486307
FAM78B, 6229, 3.484345
CCDC58, 6201, 3.474459
VPS41, 12697, 3.467194
ZNF383, 14467, 3.462580
SETD7, 4975, 3.453772
RACGAP1P, 9331, 3.452264
ABCG4, 9554, 3.443536
CALN1, 6828, 3.442616
GAS6, 6317, 3.436296
BIVM, 13207, 3.435332
SLC12A5, 3663, 3.434354
LOC100505938, 6014, 3.427371
SRA1, 8929, 3.421003
LOC100294145, 8516, 3.418257
SLC25A40, 13301, 3.414922
INPP5F, 5745, 3.406645
ZNF670, 9641, 3.404147
CKMT1A, 4015, 3.397189
OGDHL, 9102, 3.395477
ABCD2, 8784, 3.395018
ANKRD16, 6822, 3.388919
PAQR9, 7309, 3.387145
RERGL, 6418, 3.383895
GFRA1, 13694, 3.379942
ENPP5, 10435, 3.369003
CNEP1R1, 11662, 3.367263
NT5M, 14786, 3.366775
CACNB4, 9117, 3.350994
EMB, 12619, 3.350205
TGFBR1, 11249, 3.349121
UXS1, 11037, 3.348870
ZNF33B, 9188, 3.347507
ANKRD62, 13837, 3.343072
KLRA1P, 8286, 3.334858
TOP3B, 15479, 3.328971
ACSL6, 4978, 3.323357
KIAA1107, 7235, 3.322607
ANKRD29, 7962, 3.309597
ZDHHC13, 6475, 3.308300
SLC33A1, 10486, 3.305776
ICA1, 11104, 3.304535
ATP5F1B, 15187, 3.302833
SLC25A32, 14338, 3.297513
CDON, 2163, 3.294724
CCDC25, 8533, 3.292902
F10, 10601, 3.292701
TYW3, 8347, 3.292551
NHLRC2, 14147, 3.292454
DNAAF2, 8235, 3.276776
ECM1, 6274, 3.269002
TMX3, 10045, 3.267630
PTGS2, 7956, 3.267021
MBTPS2, 13699, 3.266782
RRM2B, 14445, 3.261683
RP9P, 5969, 3.260111
ELOVL4, 273, 3.258789
ATAD1, 9712, 3.256514
ZNF554, 10910, 3.251253
PEG3, 4388, 3.248491
MYOZ3, 6915, 3.246534
SLC38A6, 13320, 3.240975
RMC1, 11675, 3.240497
MOK, 8070, 3.233331
SLC24A2, 7075, 3.232486
ACAN, 10957, 3.232253
MAGEE1, 9760, 3.231615
MRPS30, 13909, 3.230000
FNDC4, 15009, 3.229860
TBC1D8, 2767, 3.224764
LINC00515, 9115, 3.222508
GPCPD1, 12150, 3.209986
LRRN3, 4628, 3.209984
SLC2A6, 6740, 3.206599
TRIM32, 3283, 3.206496
STAU2, 271, 3.205351
VDAC2, 1234, 3.201618
ABCA9, 3956, 3.201551
PTTG2, 9276, 3.200788
SLC25A17, 905, 3.196713
PRRT3, 8842, 3.195221
CMPK2, 6166, 3.191546
MTHFD2L, 10560, 3.191311
EIF4E, 5213, 3.184426
ADAM23, 4025, 3.183879
TBC1D4, 9936, 3.183652
SLC25A36, 10737, 3.181686
ASAP2, 2744, 3.178856
STARD5, 595, 3.178359
DPP8, 5822, 3.177115
PWAR5, 2390, 3.176559
ATP1B3, 12840, 3.172071
OR7E24, 10395, 3.171064
CPSF3, 1346, 3.169715
WARS2, 8781, 3.168353
KLHDC2, 10899, 3.166249
CDK14, 12182, 3.154599
MBD2, 15102, 3.153142
NOM1, 7177, 3.151931
ZNF143, 501, 3.143625
LOC101928068, 13619, 3.139188
LINC00652, 5780, 3.137073
DCLK1, 8860, 3.134130
GALR1, 11522, 3.132015
FLT3, 2218, 3.127064
DYNLRB2, 7471, 3.125051
MKS1, 5445, 3.124849
MRPS36, 1574, 3.123045
SMIM13, 7040, 3.118584
ANKRD42, 1451, 3.118048
TIFA, 14140, 3.117969
TRPC3, 9922, 3.117200
FLT1, 2696, 3.115720
STXBP1, 9410, 3.113892
WDR37, 4198, 3.112546
CD8B, 10448, 3.106728
FBXL20, 11540, 3.106670
DCBLD1, 4493, 3.105913
NDC1, 5403, 3.104354
NOLC1, 7869, 3.103007
CTAGE9, 4056, 3.102789
RARRES1, 838, 3.101311
IL1RAP, 1037, 3.101251
INA, 8157, 3.100551
GNL1, 10316, 3.092193
GGH, 5961, 3.091042
COL19A1, 15518, 3.090877
ATP5MC3, 8430, 3.087680
FOCAD, 13612, 3.086451
NSF, 4732, 3.086158
KLHL3, 7666, 3.085429
ITFG2, 1821, 3.085297
NRBF2, 2102, 3.072070
PPP1R15B, 8040, 3.069110
FBXO22, 10350, 3.068301
DOK7, 5560, 3.064209
SOCS2, 8485, 3.063290
TMEM69, 12581, 3.062826
SIRT4, 3007, 3.061275
GPR180, 7065, 3.057554
BRSK2, 326, 3.057485
ZNF317, 10309, 3.056471
CELF2, 10487, 3.054234
ARMC9, 2868, 3.054079
SLC12A8, 9186, 3.044190
SDAD1, 14413, 3.043975
ZBED5, 15657, 3.043259
NUDT7, 10661, 3.041991
PRR16, 9759, 3.041809
DOPEY2, 7145, 3.038493
ACSF3, 757, 3.036849
NDUFA4, 1357, 3.036791
TIMM8A, 502, 3.036481
CHIC1, 11570, 3.035226
ST3GAL6, 813, 3.034454
PLAGL1, 6626, 3.033490
LRPPRC, 11117, 3.029556
ISCA1, 8917, 3.028643
PIGX, 7690, 3.026189
JAK1, 6556, 3.024971
STRN3, 5672, 3.023392
TRIM33, 4668, 3.023171
PIAS2, 6217, 3.022514
MCF2L-AS1, 2828, 3.021342
MARCH7, 13278, 3.019447
ZYX, 2893, 3.013405
SKIDA1, 13616, 3.013011
STRBP, 6153, 3.011833
VWA8, 6862, 3.010392
MRPS35, 9426, 3.009297
PSMG4, 2691, 3.009272
LRRTM3, 8363, 3.004331
OR7E91P, 1471, 3.002426
EIF4E1B, 5966, 3.001101
OIP5-AS1, 10193, 2.999201
CFAP69, 1773, 2.997183
SMIM32, 2683, 2.996631
SLC25A12, 1673, 2.993405
PDZD8, 4502, 2.992388
YTHDF3, 6392, 2.990030
RBM18, 652, 2.986167
CMC1, 3490, 2.982192
STON1, 9653, 2.981243
GMDS, 3059, 2.981223
RANBP6, 11800, 2.979453
LINC01003, 3488, 2.976596
MID2, 10009, 2.975944
MCF2, 1065, 2.975610
ESRRA, 7867, 2.975529
OR2AK2, 13133, 2.975074
CYB5R4, 9405, 2.968084
RASSF8-AS1, 5807, 2.966610
SOD2, 8943, 2.961670
DNAJC25, 11356, 2.955316
ZBTB8OS, 12517, 2.954251
PLAUR, 7165, 2.953672
PATE2, 4873, 2.953650
MTHFD2, 5770, 2.952156
MAP1LC3B2, 8144, 2.950939
FAM135B, 4963, 2.950662
VTA1, 7047, 2.949356
OXSR1, 7476, 2.949164
GLS, 14622, 2.947769
STK24, 1148, 2.945252
SCAMP1, 7246, 2.943113
FAR2, 9278, 2.942268
MOB2, 7348, 2.940632
LIAS, 8612, 2.939945
FAM81A, 5079, 2.938083
JAK2, 1563, 2.937792
TPTE2P6, 5422, 2.935141
SAMHD1, 6235, 2.934813
USP2, 11715, 2.934784
MRRF, 8631, 2.934467
GRM4, 8394, 2.932239
GTF2A1, 336, 2.928343
RAB30, 2258, 2.928310
LYSMD2, 9084, 2.926482
KLHL42, 8460, 2.926464
AFTPH, 3320, 2.925222
LRP12, 14029, 2.925060
MIA2, 2682, 2.922176
BTN2A1, 3359, 2.917522
DMXL1, 5244, 2.915454
MRPL34, 8966, 2.913588
NUDT22, 10938, 2.913172
RSPO2, 3372, 2.912686
TNIP1, 13300, 2.911339
SLITRK3, 13962, 2.910253
RAMP3, 6093, 2.908238
SMC2, 10155, 2.906798
PPTC7, 1956, 2.902987
LIN28B, 10663, 2.899465
LAPTM4B, 14018, 2.898420
PANK1, 9364, 2.898154
BCL11A, 5690, 2.896995
CLIP1, 11478, 2.896612
SLC25A37, 8117, 2.896573
SNHG14, 6637, 2.896098
CEP19, 15051, 2.895641
DMKN, 2782, 2.895628
L2HGDH, 6429, 2.894629
CPLX1, 4948, 2.893602
ZSCAN31, 10736, 2.892691
TUBD1, 10154, 2.892389
ENTPD4, 6007, 2.889153
LINC00680, 15560, 2.889101
ROPN1L, 13589, 2.888900
PSMD12, 9734, 2.886174
SACS, 8155, 2.886116
PLEKHA8, 2904, 2.882076
NAAA, 5530, 2.881592
LOC100128361, 4302, 2.880117
ASAH2, 6426, 2.878755
STIM2, 4268, 2.876605
TMEM41B, 14264, 2.876063
ZMYM6, 1440, 2.875112
SERTAD4, 4572, 2.875043
APOO, 8611, 2.873501
GPR85, 7699, 2.873389
DESI1, 8509, 2.870807
BEX5, 3516, 2.870074
DDX18, 383, 2.869835
KCNA1, 5043, 2.869293
VIPR2, 875, 2.868847
SNRPE, 5888, 2.868512
PHYH, 2703, 2.867076
FOXD4L5, 1577, 2.866662
CDH12, 8983, 2.866359
SPAG16, 12286, 2.861862
WNT3, 14175, 2.860432
MAT2B, 10779, 2.859943
OSGIN2, 5595, 2.859049
CRISPLD1, 7028, 2.858025
LOC100506844, 3132, 2.857990
JDP2, 4086, 2.857946
RIPPLY2, 14065, 2.856106
SLC25A3, 5760, 2.854881
ZBTB11, 5431, 2.852240
CDKL2, 13254, 2.852018
CFH, 2151, 2.851275
ARHGAP9, 2721, 2.850577
RWDD1, 7440, 2.850057
IDE, 8564, 2.849089
ESRRG, 6408, 2.847936
ST3GAL2, 6388, 2.845078
CTSK, 7732, 2.843157
HSPB2, 4521, 2.842777
UBE4A, 4457, 2.836567
PCMTD1, 10898, 2.833901
TRMT61B, 9885, 2.833131
ARMC1, 10454, 2.820684
COBLL1, 5859, 2.816594
RGS7BP, 11503, 2.814383
ZNF57, 4889, 2.814380
ECT2, 9092, 2.811685
KNG1, 10816, 2.811246
TRIM58, 15268, 2.810215
TAF9, 4477, 2.809699
PCDHA11, 12831, 2.809291
PRMT7, 6724, 2.808290
MGST3, 241, 2.806851
HKR1, 8925, 2.805995
TRAPPC2B, 4162, 2.805949
SORBS1, 5407, 2.805811
PIP4P2, 2737, 2.805602
SLC44A5, 9393, 2.804999
RDH12, 218, 2.804658
AKAP6, 8968, 2.804010
SNAP25-AS1, 1411, 2.802320
RASD2, 15402, 2.800076
SORL1, 7555, 2.798661
MBL1P, 11378, 2.795772
FBXO16, 10502, 2.793441
DNAJC28, 5425, 2.793069
MAP3K14, 833, 2.792076
RNF14, 3708, 2.788337
ZNF252P, 2206, 2.781772
UHRF1BP1L, 5756, 2.772933
SIRT5, 12723, 2.772512
CLMP, 1071, 2.772451
WARS, 5229, 2.770575
CCNDBP1, 8045, 2.770194
ADM, 1978, 2.769891
SLC35E1, 12699, 2.769262
TOMM40, 8514, 2.769123
MPDU1, 5774, 2.768517
UQCR10, 13157, 2.765810
TM6SF1, 9739, 2.765167
FANCD2, 4157, 2.764981
CMPK1, 15310, 2.764761
OCEL1, 14939, 2.764531
NDUFAF5, 1025, 2.760926
ULK3, 8663, 2.759191
CSNK1G3, 14461, 2.758501
NEK1, 5485, 2.756766
BICD1, 13531, 2.755086
AKIP1, 2386, 2.752427
SYT3, 10909, 2.751081
MRPS9, 13876, 2.750351
LRR1, 11924, 2.746454
GCHFR, 8851, 2.745586
PNPO, 5161, 2.742854
ZFYVE9, 10200, 2.742276
FAAH2, 2936, 2.740859
ST8SIA1, 10971, 2.739357
KPNA5, 12343, 2.738846
STAG1, 9608, 2.738552
TMEM185A, 13310, 2.737878
PIK3CB, 9230, 2.736594
GOT1, 6866, 2.735308
USP8, 14925, 2.734052
ZMYM1, 12755, 2.733814
DFFA, 6337, 2.733386
DENND4C, 1927, 2.731886
NUBP2, 1211, 2.731295
CCDC174, 14145, 2.731245
PSMD14, 5352, 2.731093
HCN1, 10746, 2.728159
NR1D2, 14274, 2.726286
SERPINH1, 3270, 2.723469
DND1, 7074, 2.722487
C12orf10, 932, 2.722434
ETV6, 1842, 2.722429
CPLX2, 5298, 2.721556
COX6C, 1118, 2.721224
GTF3A, 6409, 2.719252
QRFPR, 8084, 2.719034
TMEM132C, 916, 2.717980
DPY19L2P4, 162, 2.716602
ZC3H12B, 1565, 2.715947
TBCC, 7441, 2.715694
ZDHHC15, 14311, 2.715563
FBXO28, 7598, 2.712856
TTC39A, 2035, 2.711845
MKKS, 9993, 2.711102
NDUFS3, 7977, 2.711088
TMEM38A, 1988, 2.709680
TPRKB, 10038, 2.708494
TLK1, 13780, 2.708076
FBXO9, 270, 2.707769
UBE2D1, 1919, 2.707748
KLHDC9, 4508, 2.706500
TOMM70, 5946, 2.705738
EIF5A2, 11379, 2.704864
BCL3, 1632, 2.704102
FBLL1, 13063, 2.704018
ZNF180, 1751, 2.703131
SCN1A, 11601, 2.703128
SPTBN4, 11115, 2.700838
PCDHB10, 7564, 2.700116
STARD10, 199, 2.699837
KIAA1217, 3888, 2.698623
ZFYVE28, 9268, 2.698476
NDUFB3, 7310, 2.695462
EIF4A2, 14093, 2.694209
FBLN7, 10655, 2.694153
GRAMD1A, 11285, 2.690869
IFFO1, 10643, 2.687910
LRRC49, 12669, 2.687351
LOC100506124, 12161, 2.684043
CHGB, 3125, 2.683462
RASGRP2, 12667, 2.682735
LINC01607, 6888, 2.682687
PARK7, 11817, 2.682487
UGCG, 4767, 2.681982
NUP35, 5120, 2.681821
MRPS26, 4819, 2.680430
ATAD2, 10004, 2.680347
SLC36A1, 6679, 2.680222
RPP25, 9758, 2.677462
PASK, 7832, 2.676340
TMEM169, 8315, 2.676144
TAF13, 8399, 2.675590
WNT10A, 7678, 2.674953
ARFGEF1, 8098, 2.674766
MAGEL2, 11988, 2.674687
RRAGA, 1909, 2.674365
RINT1, 5867, 2.674130
AMMECR1, 14289, 2.672363
ADCY9, 14457, 2.672070
CFHR3, 6497, 2.671591
SEMA7A, 3892, 2.671361
CHM, 3448, 2.669492
LYRM7, 8774, 2.667807
PDS5B, 10807, 2.667248
FAM217B, 456, 2.666799
GARS, 14562, 2.665348
ZNF547, 8251, 2.664791
WFIKKN2, 8031, 2.660046
PFKFB4, 4014, 2.659776
GLMN, 3726, 2.657086
TIMM17A, 9960, 2.656114
MICA, 10304, 2.655720
RSAD2, 103, 2.655391
ZNF385B, 14313, 2.655074
LOC101928087, 8881, 2.654555
MDH1B, 15540, 2.654239
COX14, 8355, 2.650397
SLC4A8, 4172, 2.650282
EIF3I, 2369, 2.648290
UCHL5, 11907, 2.647888
RGS2, 13540, 2.646468
TMEM229B, 11583, 2.645265
QPCT, 7850, 2.644872
GLB1, 9837, 2.644327
RELL2, 351, 2.643667
GOLGA7B, 7147, 2.640672
KLHL11, 15706, 2.640069
CAMSAP3, 7135, 2.640014
AHI1, 15343, 2.639029
ARID3B, 4947, 2.637148
SLC12A6, 14213, 2.636430
XKR9, 5872, 2.634107
INPP5A, 6694, 2.633306
ADCY3, 13949, 2.631398
KCNN4, 7369, 2.630907
SULT4A1, 9448, 2.629963
TADA2A, 14865, 2.628044
LOC728024, 14304, 2.626897
ZNF546, 7098, 2.626446
OSBPL10, 6440, 2.626423
SPAG4, 14739, 2.626184
PYROXD1, 9324, 2.626086
PCAT19, 7731, 2.625029
VIPR1, 11186, 2.623714
GLRX3, 5847, 2.623406
MIR600HG, 4700, 2.621654
COL12A1, 6851, 2.619440
USP45, 3564, 2.618980
STS, 14613, 2.616127
KLC2, 8559, 2.615556
PLS1, 9699, 2.613879
VPS33A, 9298, 2.612307
ATP1B1, 9657, 2.611170
CAPRIN1, 4426, 2.611158
GNAS, 11571, 2.609526
GPATCH2, 5711, 2.606484
EML5, 1361, 2.606419
PPT1, 2658, 2.605599
IQCE, 7996, 2.602915
CXCL1, 9997, 2.600436
LMBR1, 6760, 2.599057
KLF9, 61, 2.597802
CCDC184, 10647, 2.597774
SHROOM2, 4140, 2.597371
GLRX2, 2836, 2.597196
ALKBH4, 8465, 2.593550
ZNF454, 11181, 2.593468
CD99L2, 13007, 2.593423
NEFH, 5665, 2.592047
PLCL2, 8038, 2.589548
VAV3, 1139, 2.588989
RWDD2B, 161, 2.588618
DPY19L1, 6371, 2.587933
ASPSCR1, 2228, 2.586896
TOGARAM1, 4035, 2.585732
FAM206A, 12876, 2.585138
GIT2, 14174, 2.583655
FGF12, 6431, 2.582941
NT5DC1, 7224, 2.581103
ANKRD20A8P, 12016, 2.579270
SLC46A3, 13039, 2.577496
ADAMTSL1, 7738, 2.576589
SNAP91, 14993, 2.576230
VDAC1, 7449, 2.573601
PTPRM, 15114, 2.572486
DLAT, 6496, 2.572368
SEMA3E, 2043, 2.571975
KCNK12, 6434, 2.571555
PNRC1, 8174, 2.570671
ZNF25, 11585, 2.569996
SLC6A17, 15609, 2.568720
TMEM192, 15160, 2.568519
SOGA3, 10570, 2.567735
PCDH7, 1468, 2.565716
SCP2, 13370, 2.563151
C16orf91, 8633, 2.562398
JAM2, 5413, 2.561797
PCYOX1, 10048, 2.561274
IMMT, 8769, 2.561169
ZNF567, 13337, 2.559838
EFL1P1, 12651, 2.559096
DUSP12, 6861, 2.559035
UFSP2, 6673, 2.558874
BICDL2, 6133, 2.558164
LRRK2, 1536, 2.558086
ABCA6, 2583, 2.556583
ARMCX3, 9574, 2.555980
AZI2, 5141, 2.555553
BNIP3, 7629, 2.553080
ARFGEF2, 2848, 2.551606
EIF4G3, 4097, 2.551556
TRPM3, 8856, 2.550938
SLC2A3, 303, 2.549221
CIAPIN1, 9041, 2.548931
PRKCA, 8617, 2.548148
NTNG1, 7519, 2.547281
SCRT1, 14659, 2.547049
ACVR1, 2613, 2.547030
DGAT1, 12882, 2.545927
MTFMT, 15356, 2.544735
AMER1, 1460, 2.543677
GPR61, 3560, 2.542137
CTSS, 2609, 2.542122
ACTL6B, 11764, 2.538760
NKRF, 5312, 2.534315
KIAA1211, 11883, 2.534145
FAM13B, 7772, 2.531813
GNL3, 9913, 2.530967
WFDC2, 15084, 2.530767
ZNRF2P1, 7299, 2.527411
ITPA, 2934, 2.524826
DPY19L2P2, 13072, 2.522596
VWC2, 3459, 2.522520
TIGAR, 7301, 2.522339
REEP2, 428, 2.522074
DOK3, 9329, 2.521828
PRDM5, 13988, 2.521555
RAD54B, 3906, 2.520896
PARS2, 1430, 2.520578
FASTKD1, 5870, 2.518798
MTMR7, 11861, 2.518292
SLC2A11, 6763, 2.518094
TCAM1P, 5975, 2.516499
ZBTB1, 7620, 2.514170
HYLS1, 2360, 2.514138
ERO1B, 9896, 2.513952
EPB41, 7583, 2.513175
KIAA1841, 13263, 2.510483
CYC1, 3051, 2.509866
TXNDC15, 1908, 2.508861
FAM35BP, 5158, 2.506735
CCDC39, 12858, 2.506150
PHF6, 8371, 2.506061
C4orf33, 8773, 2.505481
KCNA2, 48, 2.505254
ZNF823, 9788, 2.505031
CHCHD10, 14667, 2.504369
CNTN5, 8662, 2.503867
PTGR1, 14669, 2.503525
SEPT6, 10551, 2.500968
LOC285074, 15274, 2.500670
RASSF7, 12628, 2.499503
GTF3C2, 1026, 2.499196
NDUFS2, 1898, 2.498058
MYBPHL, 13255, 2.496468
HLTF, 12318, 2.496015
ZADH2, 8264, 2.494671
CISD1, 9026, 2.494260
UTP18, 2937, 2.493981
RPA3, 4878, 2.492542
PFKP, 5099, 2.490921
SLC9A1, 897, 2.489756
DEGS2, 2224, 2.489488
LGALS8, 10921, 2.489449
USP15, 9910, 2.489121
GPAT3, 9402, 2.488835
EPHA7, 132, 2.487842
ZNF165, 10024, 2.487176
PIK3R4, 522, 2.483124
EIF4G2, 5132, 2.482098
SLC39A13, 3583, 2.481589
PAG1, 15368, 2.479876
TMEM255B, 6850, 2.479757
TTC30B, 236, 2.479100
ERCC4, 9650, 2.478893
GNRH1, 2388, 2.477792
MRPS12, 2873, 2.477010
CENPK, 14974, 2.476745
RBKS, 10418, 2.476240
CBR4, 7418, 2.476157
PBDC1, 4567, 2.475324
ZMAT4, 8336, 2.474247
CEP152, 15058, 2.472411
ARL5A, 11742, 2.471031
PLXNA3, 8775, 2.470427
DOCK11, 5360, 2.470425
ZNF749, 8000, 2.469548
CPSF2, 14240, 2.469279
BUD31, 12145, 2.468150
CNNM2, 14370, 2.468135
KLF12, 712, 2.467876
TTC21B, 12589, 2.467628
COPS3, 4019, 2.467237
IMP3, 7939, 2.464362
TMX2, 11180, 2.463851
GRK3, 8050, 2.463845
METTL24, 1107, 2.461095
CBX5, 12789, 2.460079
KCNC3, 10572, 2.458921
APPBP2, 7855, 2.458820
ANP32A, 13686, 2.458364
BID, 2719, 2.457612
ATP6V0A2, 14975, 2.457106
SLC25A46, 506, 2.456708
FAM72A, 5040, 2.455056
HDHD3, 12639, 2.453362
SAYSD1, 13764, 2.452690
KRT222, 9470, 2.452317
PRO1804, 3916, 2.452154
LRFN5, 3873, 2.451536
BCAS4, 13978, 2.449316
GDPD1, 350, 2.449279
PTH1R, 7589, 2.449171
BTBD1, 7435, 2.447818
VPS36, 13162, 2.446618
RANGRF, 1116, 2.445606
PCSK2, 11343, 2.445364
SLCO4A1, 5150, 2.445189
MKNK1, 3522, 2.443968
AGPAT3, 2823, 2.443308
HS3ST1, 14788, 2.442961
WDR12, 4675, 2.440601
ZNF7, 7375, 2.438352
DIS3, 12489, 2.438039
FZD10, 9265, 2.437391
ERO1A, 909, 2.436407
TENM4, 4698, 2.436161
CAPS2, 11959, 2.435094
HIST1H4C, 6870, 2.434987
OXNAD1, 5076, 2.434800
VSTM1, 15655, 2.434578
PPA1, 15584, 2.433702
CDPF1, 13518, 2.433278
PIM1, 10050, 2.432547
TM9SF2, 7422, 2.432541
UBQLN2, 13767, 2.431450
ARNTL, 6617, 2.431204
ECSIT, 3994, 2.431048
MINPP1, 8562, 2.430716
SYCP2, 12574, 2.429470
PFKM, 1782, 2.429264
SNAP25, 11298, 2.429218
MICAL2, 5377, 2.429171
MED18, 5759, 2.428504
SCN1B, 8332, 2.428317
CCNI2, 15190, 2.426461
ADPRM, 5094, 2.425698
OCIAD2, 11146, 2.425470
CNNM1, 10159, 2.424967
CLEC2L, 1484, 2.420712
REPS2, 10089, 2.419853
TAF8, 7470, 2.418090
HSPA12A, 7516, 2.417970
DHX57, 1427, 2.417751
RSPH14, 11629, 2.415671
NCBP1, 10620, 2.415562
PARP3, 7763, 2.414971
MEF2A, 9546, 2.413971
GLS2, 7599, 2.413080
RNF157, 7276, 2.411740
KCNH6, 11140, 2.408620
TCF25, 10763, 2.408599
ISCU, 8101, 2.407685
TCTEX1D1, 11086, 2.407488
POLDIP2, 7319, 2.407100
BCAT1, 13565, 2.404555
VPS50, 13251, 2.403419
SYT12, 8338, 2.401580
CCDC138, 14375, 2.401336
EEF1A2, 8647, 2.399745
DPY19L2, 12144, 2.397671
LSM8, 9600, 2.396843
ATP1A4, 7332, 2.396461
TMEM167B, 11253, 2.393656
GADD45A, 14423, 2.392767
TMEM265, 5059, 2.391880
LOC494141, 11707, 2.391578
MASTL, 9923, 2.391361
FAM57B, 9006, 2.391309
HEXB, 2733, 2.389785
ASTN2, 7901, 2.389757
ZNF256, 3108, 2.389470
ARPC5L, 13231, 2.389240
PEX7, 3390, 2.389030
PRDM8, 13064, 2.388347
CIDEB, 14269, 2.388304
CUL1, 2200, 2.387887
RARB, 4633, 2.387218
UPRT, 8960, 2.387164
ABCC8, 8145, 2.386661
SOHLH1, 8618, 2.386349
MIA3, 9830, 2.386150
ARL2BP, 4788, 2.384569
MSL3, 10924, 2.384465
TMEM163, 4570, 2.383465
MADCAM1, 7660, 2.383104
FAM216A, 1643, 2.382434
EMBP1, 13307, 2.381905
CSTF2, 1193, 2.381645
HERC3, 720, 2.380981
PPP2R5D, 4666, 2.380347
TBR1, 4475, 2.377660
FGF9, 9842, 2.377407
TMEM184C, 5692, 2.376832
ZNF318, 11598, 2.376807
ATP6V1G1, 6930, 2.376079
AKAP7, 8225, 2.375858
TAF7, 5173, 2.375131
DNAJB4, 14031, 2.374729
SMOC2, 15022, 2.374663
ORC3, 1259, 2.374071
PSMG1, 1763, 2.371451
FSTL1, 6506, 2.371074
THOC5, 4413, 2.370625
SLFN5, 4891, 2.370029
LNP1, 9636, 2.369777
MCM4, 15189, 2.369718
HIST1H1E, 1444, 2.369513
NDUFS1, 2679, 2.369508
CCDC47, 2391, 2.369297
PICK1, 11003, 2.369014
PKM, 11912, 2.368466
CORO2A, 10012, 2.368099
MSRB3, 2628, 2.367365
WDPCP, 10585, 2.367008
CSRNP3, 5694, 2.366311
ZMYM4, 10832, 2.366294
PCDHB14, 914, 2.365637
FAM222B, 2847, 2.364439
EFCAB5, 9986, 2.363762
OR2L2, 1560, 2.363545
IER5L, 2380, 2.362152
TSR1, 2603, 2.362017
LYNX1, 1236, 2.361739
SEC24C, 626, 2.360946
CLPX, 1407, 2.359866
UBOX5, 11819, 2.358956
CTPS1, 2660, 2.358767
NFXL1, 11475, 2.358674
MPP1, 9136, 2.357453
TRPT1, 5356, 2.357157
WDR75, 494, 2.356344
CARNMT1, 12158, 2.356172
GSTK1, 787, 2.356151
NDUFAF4P1, 14215, 2.356106
GCNT4, 13912, 2.355166
MRPL15, 11925, 2.354325
TTC4, 5688, 2.353771
C1GALT1C1, 14543, 2.353757
MATK, 8234, 2.353472
TMEM61, 2861, 2.353100
RGPD4, 14036, 2.351718
PSMA4, 8566, 2.351663
FANCC, 13081, 2.351290
