"","source","term_name","term_id","p_value","significant","term_size","query_size","intersection_size","precision","recall","effective_domain_size"
"35","REAC","Neurotoxicity of clostridium toxins","REAC:R-HSA-168799",0.0059622199533865,TRUE,10,171,4,0.0233918128654971,0.4,10594
"36","REAC","Interaction between L1 and Ankyrins","REAC:R-HSA-445095",0.0146919969929169,TRUE,31,128,5,0.0390625,0.161290322580645,10594
"37","REAC","Toxicity of botulinum toxin type F (BoNT/F)","REAC:R-HSA-5250981",0.0188568602746149,TRUE,5,171,3,0.0175438596491228,0.6,10594
"38","REAC","Toxicity of botulinum toxin type D (BoNT/D)","REAC:R-HSA-5250955",0.0188568602746149,TRUE,5,171,3,0.0175438596491228,0.6,10594
"103","TF","Factor: EGR1; motif: NACGCCCACGCANW; match class: 1","TF:M03896_1",0.00118816516087184,TRUE,2098,730,121,0.165753424657534,0.05767397521449,19945
"112","TF","Factor: ZNF460; motif: NNACNCCCCCCNN; match class: 1","TF:M12313_1",0.00214645487635431,TRUE,2208,623,110,0.176565008025682,0.0498188405797101,19945
"119","TF","Factor: GCMa; motif: CCCGCAT; match class: 0","TF:M03574_0",0.00326138799680535,TRUE,2386,636,118,0.185534591194969,0.049455155071249,19945
"120","TF","Factor: GCMa; motif: CCCGCAT","TF:M03574",0.00326138799680535,TRUE,2386,636,118,0.185534591194969,0.049455155071249,19945
"140","TF","Factor: KLF15; motif: RGGGMGGRGNNGGGGGNGG; match class: 1","TF:M09968_1",0.00773455206820942,TRUE,1039,807,74,0.0916976456009913,0.0712223291626564,19945
"145","TF","Factor: SF-1; motif: NNCAAGGTCAN; match class: 0","TF:M11825_0",0.0086433080689329,TRUE,1787,629,92,0.146263910969793,0.0514829322887521,19945
"146","TF","Factor: SF-1; motif: NNCAAGGTCAN","TF:M11825",0.0086433080689329,TRUE,1787,629,92,0.146263910969793,0.0514829322887521,19945
"149","TF","Factor: ERR3; motif: NNSAAGGTCRN","TF:M11838",0.0120521978044891,TRUE,1093,667,66,0.0989505247376312,0.060384263494968,19945
"150","TF","Factor: ERR3; motif: NNSAAGGTCRN; match class: 0","TF:M11838_0",0.0120521978044891,TRUE,1093,667,66,0.0989505247376312,0.060384263494968,19945
"151","TF","Factor: ERR3; motif: NNSAAGGTCRN; match class: 0","TF:M11840_0",0.0128057452643647,TRUE,1140,667,68,0.101949025487256,0.0596491228070175,19945
"152","TF","Factor: ERR3; motif: NNSAAGGTCRN","TF:M11840",0.0128057452643647,TRUE,1140,667,68,0.101949025487256,0.0596491228070175,19945
"158","TF","Factor: ERR3; motif: NNSAAGGTCAN","TF:M11841",0.0168736117340233,TRUE,796,667,52,0.0779610194902549,0.0653266331658292,19945
"159","TF","Factor: ERR3; motif: NNSAAGGTCAN; match class: 0","TF:M11841_0",0.0168736117340233,TRUE,796,667,52,0.0779610194902549,0.0653266331658292,19945
"165","TF","Factor: ERR1; motif: NNSAAGGTCRN","TF:M11832",0.020010798114249,TRUE,1790,667,95,0.142428785607196,0.053072625698324,19945
"166","TF","Factor: ERR1; motif: NNSAAGGTCRN; match class: 0","TF:M11832_0",0.020010798114249,TRUE,1790,667,95,0.142428785607196,0.053072625698324,19945
"168","TF","Factor: ERR3; motif: NNSAAGGTCAN; match class: 0","TF:M11839_0",0.0218929168877216,TRUE,1389,667,78,0.116941529235382,0.0561555075593952,19945
"169","TF","Factor: ERR3; motif: NNSAAGGTCAN","TF:M11839",0.0218929168877216,TRUE,1389,667,78,0.116941529235382,0.0561555075593952,19945
"198","TF","Factor: ERR1; motif: NTCAAGGTCAN; match class: 0","TF:M11834_0",0.0438353628277415,TRUE,1428,308,44,0.142857142857143,0.030812324929972,19945
"199","TF","Factor: ERR1; motif: NTCAAGGTCAN","TF:M11834",0.0438353628277415,TRUE,1428,308,44,0.142857142857143,0.030812324929972,19945
